Course ID,Section,Date,Professor,Professor Score,Difficulty
CMST 10100,2,Spring 2020,Jenisha Borah,8.0822259980752,N/A
CMST 10100,2,Autumn 2019,Zain Jamshaid,5.604196727839910,N/A
CMST 10100,2,Autumn 2016,Salome Skvirsky,5.120155606441080,6.44
CMST 10100,2,Spring 2017,Takuya Tsunoda,8.574363894143370,5.33
CMST 10100,2,Winter 2017,Takuya Tsunoda,7.133176362570380,4.38
CMST 10100,3,Autumn 2020,Tyler Schroeder,5.973266020641820,N/A
CMST 10100,3,Spring 2015,Ian Jones,9.592222222222220,3.32
CMST 10100,3,Winter 2021,Noa Merkin,7.636496166993000,N/A
CMST 10100,3,Spring 2020,Ian Jones,6.412880927886370,N/A
CMST 10100,3,Winter 2017,Amy Stebbins,5.878973790270540,5.45
CMST 10100,4,Spring 2015,James Rosenow,7.773115429005490,4.64
CMST 10100,4,Spring 2020,Jennifer Wild,6.1598902863969700,N/A
BUSN 20150,1,Spring 2020,John Roderick Hand,9.322000000000000,N/A
BUSN 20150,1,Winter 2021,Michael Minnis,8.665074420693470,N/A
ENST 25114,1,Autumn 2019,Justin Niermeier-Dohoney,9.925000000000000,N/A
ASTR 18200,1,Autumn 2015,Joshua Frieman,6.185287804589810,5.33
ASTR 18200,1,Spring 2017,Michael Turner,9.770000000000000,3.62
NEHC 20012,1,Autumn 2020,"Hakan Karateke, Maria Lachenauer",5.694425210288920,N/A
NEHC 20012,2,Autumn 2020,Maria Lachenauer,9.15718420090211,N/A
NEHC 20012,3,Autumn 2020,Kara Peruccio,9.848,N/A
GEOS 13410,1,Autumn 2020,Dorian Abbot,5.761309847480110,N/A
GEOS 13410,1,Spring 2020,"Dorian Abbot, David Cerny",4.814413958885940,N/A
GEOS 13410,2,Autumn 2020,Dorian Abbot,5.313165285145890,N/A
GEOS 13410,2,Spring 2020,"Dorian Abbot, Jingya Hu",5.040574491600350,N/A
GEOS 13410,3,Autumn 2020,Dorian Abbot,5.824905227674630,N/A
GEOS 13410,3,Spring 2020,"Dorian Abbot, Xinyi Liu",5.591177884615390,N/A
GEOS 13410,4,Autumn 2020,Dorian Abbot,4.797389533598590,N/A
GEOS 13410,4,Spring 2020,"Dorian Abbot, Jade Checlair",5.0398293545534900,N/A
GEOS 13410,5,Autumn 2020,Dorian Abbot,4.862472369584440,N/A
GEOS 13410,6,Autumn 2020,Dorian Abbot,4.362424458443860,N/A
GEOS 13410,7,Autumn 2020,Dorian Abbot,8.996000000000000,N/A
GEOS 13410,8,Autumn 2020,Dorian Abbot,4.842190207780730,N/A
GEOS 13410,9,Spring 2020,"Dorian Abbot, Adrien Sy",5.211017517683470,N/A
GEOS 13410,1,Spring 2020,"Dorian Abbot, Zhe Zhang",5.289159648541110,N/A
GEOS 13410,1,Spring 2020,"Dorian Abbot, Xi Chen",4.408355437665780,N/A
GEOS 13410,1,Spring 2020,"Dorian Abbot, Tatsu Monkman",4.863311505305040,N/A
GEOS 13410,9,(2206) Summer 2020,Dorian Abbot,2.5106377099911600,N/A
PHYS 12200,1,Winter 2020,Stuart Gazes,5.917542719668490,N/A
PHYS 12200,1,Winter 2021,David Darryl Reid,7.109162773004840,N/A
PHYS 12200,2,Winter 2020,Sergei Nagaitsev,7.389003763490900,N/A
PHYS 12200,2,Winter 2021,Stuart Gazes,8.980000000000000,N/A
GEOS 23800,1,Autumn 2020,Jacob Waldbauer,5.931845623494890,N/A
GEOS 23800,1,Autumn 2014,Jacob Waldbauer,8.824272805779640,5.83
GEOS 23800,1,Winter 2016,Jacob Waldbauer,9.801666666666670,4.73
GEOS 23800,1,Winter 2017,Jacob Waldbauer,7.257249124137300,5.38
GEOS 23800,1,Spring 2020,Jacob Waldbauer,6.040781150170960,N/A
CHDV 24341,1,Winter 2021,Pierre Sean Brotherton,10.0,N/A
ANTH 25908,1,Winter 2016,Angelina Ilieva,7.2388289452110800,4.50
ANTH 25908,1,Winter 2017,Angelina Ilieva,9.281801589489410,3.82
ANTH 25908,1,Winter 2020,Angelina Ilieva,5.8792099758387500,N/A
ANTH 25908,1,Winter 2015,Angelina Ilieva,9.467777777777780,5.43
SOSC 34500,1,Winter 2017,Morris Fred,4.355743934931990,3.33
SOSC 34500,1,Autumn 2019,Morris Fred,9.526,N/A
SPAN 21500,1,Autumn 2016,Miguel Martinez,9.815555555555560,6.00
SPAN 21500,1,Spring 2016,Mario Santana,5.753576854894410,4.13
SPAN 21500,1,Winter 2015,Mario Santana,7.030483480035720,6.00
SPAN 21500,1,Spring 2020,Mario Santana,7.251053811402760,N/A
PSYC 23820,1,Winter 2020,"Edward Awh, Edward Vogel",6.567371141778520,N/A
PSYC 23820,1,Winter 2021,"Edward Awh, Edward Vogel",9.512000000000000,N/A
ENGL 24412,1,Winter 2016,John Muse,9.696666666666670,6.07
LLSO 28806,1,Autumn 2020,Adam Green,9.742000000000000,N/A
CRWR 12144,1,Autumn 2020,Margaret Ross,7.168348314272400,N/A
CRWR 12144,1,Winter 2021,Margaret Ross,9.686,N/A
MUSI 26200,1,Autumn 2019,Anthony Cheung,9.583,N/A
MUSI 26100,1,Autumn 2020,Maria Kaoutzani,5.541037996988110,N/A
MUSI 26100,1,Winter 2015,Anthony Cheung,6.366881995453700,4.58
MUSI 26100,1,Winter 2016,Augusta Thomas,9.850000000000000,6.00
MUSI 26100,1,Winter 2017,Marta Ptaszynska,5.536903326856510,4.00
MUSI 26100,1,Spring 2020,Anthony Cheung,8.714314486799910,N/A
CMLT 24554,1,Spring 2020,Kris Trujillo,9.698,N/A
LLSO 24711,1,Winter 2017,Dennis J Hutchinson,9.815555555555560,4.93
LLSO 24711,1,Autumn 2019,Dennis J Hutchinson,5.499189198202480,N/A
LLSO 24711,1,Winter 2015,Dennis J Hutchinson,8.58970744436941,5.63
LLSO 24711,1,Winter 2016,Dennis J Hutchinson,7.643345839273660,4.89
CHDV 25220,1,Spring 2017,"Carly Offidani-Bertrand,Gabriel Velez",9.591111111111110,4.60
CMSC 11800,1,Autumn 2020,"Michael Franklin, Dan Nicolae",7.103073240647840,N/A
CMSC 11800,1,Autumn 2019,"Michael Franklin,Dan Nicolae",9.394,N/A
CMSC 11710,1,Spring 2017,Janos Simon,9.093333333333330,3.57
CRWR 10606,1,Winter 2021,Anne Janusch,9.95,N/A
GEOS 26100,1,Autumn 2020,Graham Slater,8.850200751644220,N/A
GEOS 26100,1,Autumn 2016,Graham Slater,9.666666666666670,4.11
ENGL 29300,1,Autumn 2020,Daniel Morgan,5.347886073317550,N/A
ENGL 29300,1,Autumn 2014,Thomas R Gunning,9.662222222222220,9.38
ENGL 29300,1,Autumn 2015,Matthew Hauske,8.91693787881605,8.32
ENGL 29300,1,Autumn 2016,Thomas R Gunning,8.454322073865220,6.95
ENGL 29300,1,Autumn 2019,Allyson Field,7.906641064519240,N/A
HIST 15611,1,Autumn 2020,Ahmed El Shamsy,9.072,N/A
BUSN 20820,1,Autumn 2020,Jeffrey R Russell,9.414,N/A
BUSN 20820,1,Winter 2020,Jeffrey R Russell,8.724179950732750,N/A
LATN 21500,1,Spring 2015,Shadi Bartsch,9.86111111111111,5.75
REES 26011,1,Autumn 2020,Eleonora Gilburd,7.581932717420960,N/A
REES 26011,1,Autumn 2015,Faith Hillis,9.746666666666670,6.31
REES 26011,1,Autumn 2016,Eleonora Gilburd,7.241050076757010,5.36
REES 26011,1,Autumn 2019,Faith Hillis,8.699395971509870,N/A
REES 26011,2,Autumn 2020,William Nickell,5.56474788245318,N/A
REES 26011,2,Autumn 2015,Robert Bird,5.065890743308590,6.60
REES 26011,2,Autumn 2016,William Nickell,5.223542442822060,5.67
REES 26011,2,Autumn 2019,William Nickell,7.142508534228800,N/A
GNSE 25210,1,Winter 2021,Christopher Kindell,9.78,N/A
HUMA 13700,1,Spring 2016,"Kathryn Cochran,Lawrence McEnerney",9.505555555555560,5.57
JWSC 25300,1,Autumn 2019,Ari Almog,9.75,N/A
HIPS 21000,0,Autumn 2015,Benjamin Callard,7.86359633545413,4.47
HIPS 21000,1,Winter 2017,Candace Vogler,9.027777777777780,4.49
HIPS 21000,1,Spring 2020,Benjamin Callard,7.7570550740318200,N/A
HIPS 21000,1,Winter 2021,Candace Vogler,5.49540348813962,N/A
CMSC 22200,1,Autumn 2020,Yanjing Li,5.542248515590220,N/A
CMSC 22200,1,Autumn 2014,Andrew Chien,7.926640510540820,8.93
CMSC 22200,1,Autumn 2015,Matthew Wachs,9.401666666666670,5.12
CMSC 22200,1,Autumn 2016,Yanjing Li,6.408063318097360,22.63
CMSC 22200,1,Autumn 2017,Yanjing Li,5.711526502017880,19.35
CMSC 22200,1,Spring 2017,Frederic Chong,5.37645646671808,11.21
CMSC 22200,1,Autumn 2019,"Frederic Chong,Yanjing Li",6.113042629364670,N/A
HIST 15200,0,Winter 2015,James Ketelaar,8.292319030179570,5.44
HIST 15200,0,Winter 2016,James Ketelaar,6.412700662693880,5.63
HIST 15200,1,Winter 2017,James Ketelaar,9.543333333333330,4.98
HIST 15200,1,Winter 2020,Michael Fisch,5.692702804984040,N/A
HIST 15200,1,Winter 2021,James Ketelaar,5.46268943288422,N/A
HIST 15200,9,(2166) Summer 2016,James Ketelaar,5.190979689599610,12.79
HIST 15200,9,(2156) Summer 2015,James Ketelaar,4.906226784819580,6.50
LACS 11008,1,Winter 2021,Rachel Galvin,9.86,N/A
SANS 10100,1,Autumn 2019,Gary Tubb,N/A,N/A
SANS 10100,1,Autumn 2016,Nell Hawley,9.875,8.50
SANS 10100,1,Autumn 2017,Andrew Ollett,8.5,10.83
SANS 10100,1,Autumn 2018,Josephine Brill,9.5,10.33
CHEM 26200,1,Winter 2015,P M Guyot-Sionnest,8.798333333333330,7.29
CHEM 26200,1,Winter 2016,P M Guyot-Sionnest,5.025365326415910,7.00
CHEM 26200,1,Winter 2017,P M Guyot-Sionnest,6.278856590625870,8.96
CHEM 26200,1,Winter 2018,Surinarayanan Vaikuntanathan,4.9649357849495200,7.38
CHEM 26200,1,Winter 2020,Surinarayanan Vaikuntanathan,5.777615243762870,N/A
CHEM 26200,1,Winter 2021,P M Guyot-Sionnest,6.541934487932660,N/A
PBPL 22300,1,Autumn 2016,Andrew Hammond,9.78222222222222,6.28
PBPL 22300,1,Spring 2017,Charles (Chad) Broughton,7.91571321723154,5.68
PBPL 22300,1,Winter 2020,Sorcha Brophy,5.597862781027710,N/A
PBPL 22300,1,Spring 2020,Sorcha Brophy,9.114524359757440,N/A
PBPL 22300,1,Winter 2021,Sorcha Brophy,6.181426830471370,N/A
PBPL 22300,1,Autumn 2019,Sorcha Brophy,6.003219984005740,N/A
PBPL 22300,1,Spring 2015,Alessandra Gonzalez,4.822822888439710,5.00
PBPL 22300,1,Spring 2016,"Charles (Chad) Broughton,Andrew Hammond",8.716983375347990,7.00
PBPL 22300,2,Spring 2015,David Pacifico,5.696454816223470,3.83
CMSC 22240,1,Winter 2020,Andrew Chien,9.390000000000000,N/A
CMSC 22240,1,Winter 2021,Andrew Chien,7.995336289039960,N/A
ASLG 10300,1,Spring 2015,Drucilla M Ronchen,9.5,3.00
ASLG 10300,1,Spring 2016,Drucilla M Ronchen,8.64,0.83
ASLG 10300,1,Spring 2017,Drucilla M Ronchen,8.945000000000000,2.30
ASLG 10300,1,Spring 2018,Drucilla M Ronchen,8.575,0.50
ASLG 10300,1,Spring 2019,David Reinhart,9.89,3.43
ASLG 10300,1,Spring 2020,David Reinhart,9.976,N/A
ASLG 10300,2,Spring 2015,Drucilla M Ronchen,8.495000000000000,1.83
ASLG 10300,2,Spring 2017,Drucilla M Ronchen,9.75,2.10
ASLG 10300,2,Spring 2018,Drucilla M Ronchen,9.4,2.00
ASLG 10300,2,Spring 2019,David Reinhart,9.73,2.00
ASLG 10300,2,Spring 2020,David Reinhart,8.496562521866910,N/A
HUMA 25207,1,Winter 2021,Margot Browning,9.176,N/A
MATH 16310,2,Spring 2020,Trevor Hyde,6.699673640102070,N/A
MATH 16310,2,Spring 2020,Pedro Gaspar Marques Da Silva,6.297261741824230,N/A
MATH 16310,4,Spring 2020,Jitka Stehnova,9.425930145997360,N/A
MATH 16310,4,Spring 2020,Sarah N Ziesler,9.972,N/A
MATH 16310,5,Spring 2020,Lucas Benigni,5.275544872145010,N/A
PHYS 13100,1,Autumn 2020,David Darryl Reid,7.14478481834266,N/A
PHYS 13100,1,Autumn 2019,David Darryl Reid,6.085923925706910,N/A
PHYS 13100,2,Autumn 2020,Heinrich M Jaeger,6.263302647577430,N/A
PHYS 13100,2,Autumn 2019,Heinrich M Jaeger,5.84497511998074,N/A
PHYS 13100,3,Autumn 2020,David Schmitz,9.329055085702670,N/A
PHYS 13100,3,Autumn 2019,David Schmitz,9.543000000000000,N/A
PHYS 13100,9,(2206) Summer 2020,Stuart Gazes,4.711739642174000,N/A
UZBK 10501,1,Autumn 2019,Kagan Arik,N/A,N/A
ARTH 28600,1,Winter 2016,Daniel Morgan,5.902463811132930,6.44
ARTH 28600,1,Winter 2020,Ian Jones,8.90835955979725,N/A
ARTH 28600,1,Winter 2021,Maria Belodubrovskaya,7.352349468012240,N/A
ARTH 28600,1,Winter 2017,Daniel Morgan,9.547777777777780,7.04
ARTH 28600,1,Winter 2015,Yuri Tsivian,4.083469919986200,6.00
TAPS 20060,1,Autumn 2020,John Muse,9.342,N/A
MUSI 23804,1,Autumn 2015,Travis Jackson,9.55888888888889,5.17
ASTR 24300,1,Spring 2020,Wayne Hu,9.432,N/A
TBTN 10100,1,Autumn 2019,Karma Ngodup,9.94,N/A
ANTH 10100,1,Winter 2020,John Kelly,9.542,N/A
HIST 16900,1,Spring 2015,Walter E Kaegi,4.14834304870558,5.00
HIST 16900,1,Spring 2016,Walter E Kaegi,5.2476920572454500,4.75
HIST 16900,1,Spring 2017,Brian Salas,9.455555555555560,4.50
HIST 16900,1,Spring 2020,Richard Payne,5.463798240159460,N/A
HUMA 12150,1,Winter 2017,Marcus Lampert,5.8893523115128,7.92
HUMA 12150,1,Winter 2020,Larry F Norman,6.969743111031330,N/A
HUMA 12150,1,Winter 2021,Ada Holly Shissler,5.5758104575614700,N/A
HUMA 12150,2,Winter 2017,Pablo Maurette,6.134510206007380,3.50
HUMA 12150,2,Winter 2020,Stephen Haswell Todd,4.356042959822690,N/A
HUMA 12150,2,Winter 2021,Beatrice Bradley,7.665611290244630,N/A
HUMA 12150,3,Winter 2017,Marcus Lampert,5.282393638036760,5.71
HUMA 12150,3,Winter 2020,Katherine Kadue,8.12380128838041,N/A
HUMA 12150,3,Winter 2021,"Stephen Haswell Todd, Emily Ponder",6.54879633785118,N/A
HUMA 12150,4,Winter 2017,Pablo Maurette,9.854444444444440,4.46
HUMA 12150,4,Winter 2020,Stephen Haswell Todd,5.704750077675670,N/A
HUMA 12150,4,Winter 2021,Stephen Haswell Todd,5.814887339211370,N/A
HUMA 12150,5,Winter 2017,Raymond Ciacci,6.0184966900575900,5.00
HUMA 12150,5,Winter 2020,Katherine Kadue,6.854271395331180,N/A
HUMA 12150,5,Winter 2021,Beatrice Bradley,7.978311379312730,N/A
HUMA 12150,6,Winter 2017,H. Steinberg,8.361732738932270,5.56
HUMA 12150,6,Winter 2020,Stephen Haswell Todd,8.967034757272170,N/A
HUMA 12150,6,Winter 2021,Angharad Darden,6.724997245102980,N/A
HUMA 12150,7,Winter 2017,Katherine Pukinskis,4.76280681121629,6.21
HUMA 12150,7,Winter 2020,Alexis Chema,5.993173206382520,N/A
HUMA 12150,7,Winter 2021,Emily Austin,7.572740894685600,N/A
HUMA 12150,8,Winter 2017,Emily Austin,6.950407427098030,6.07
HUMA 12150,8,Winter 2020,Erin Walsh,7.974889569366100,N/A
HUMA 12150,8,Winter 2021,Stephen Haswell Todd,5.910038319996130,N/A
HUMA 12150,9,Winter 2017,Stuart McManus,5.875743841374390,4.86
HUMA 12150,9,Winter 2020,Andrew Horne,6.329309887939910,N/A
HUMA 12150,9,Winter 2021,Katherine Kadue,6.524168083240700,N/A
HUMA 12150,1,Winter 2020,Madadh Richey,5.809933371538250,N/A
HUMA 12150,1,Winter 2021,Katherine Kadue,7.3062064308548500,N/A
HUMA 12150,1,Winter 2021,Elizabeth Tavella,5.256991072476580,N/A
HUMA 12150,1,Winter 2021,Timothy Clark,9.505976455642020,N/A
HUMA 12150,1,Winter 2021,Samuel Lasman,5.602844448433710,N/A
SALC 25302,1,Winter 2015,Malarvizhi Jayanth,8.666666666666670,4.63
ARTV 22200,1,Winter 2020,Chris Bradley,6.028531263370210,N/A
ARTV 22200,1,Winter 2021,Chris Bradley,9.676,N/A
SOCI 20503,1,Winter 2021,Joyce Bell,9.722000000000000,N/A
CRES 25004,1,Spring 2020,Tasneem Mandviwala,9.488,N/A
LLSO 29065,1,Winter 2021,Sarah Johnson,9.59,N/A
PLSC 26800,1,Winter 2015,Paul Staniland,7.3218157038003,7.70
PLSC 26800,1,Winter 2016,Paul Staniland,9.656666666666670,7.73
PLSC 26800,1,Winter 2017,Paul Staniland,8.640872567334630,6.88
CMSC 15400,1,Autumn 2020,"Andrew Chien, Haryadi Gunawi",4.955049469717140,N/A
CMSC 15400,1,Autumn 2016,Matthew Wachs,8.383480766446710,16.19
CMSC 15400,1,Autumn 2017,Matthew Wachs,6.684064311099280,16.50
CMSC 15400,1,Spring 2015,"Gordon Kindlmann,Henry Hoffmann,Haryadi Gunawi",6.020510622002420,17.71
CMSC 15400,1,Spring 2016,"Henry Hoffmann,Haryadi Gunawi,Matthew Wachs",7.102691062947450,19.54
CMSC 15400,1,Spring 2017,"Henry Hoffmann,Haryadi Gunawi,Yanjing Li",8.130706646865700,14.79
CMSC 15400,1,Spring 2020,"Junchen Jiang, Yanjing Li",6.181026465107810,N/A
CMSC 15400,1,Winter 2021,Shan Lu,5.273370133236200,N/A
CMSC 15400,1,Autumn 2019,"Andrew Chien,Haryadi Gunawi",6.360724056768990,N/A
CMSC 15400,2,Autumn 2020,"Andrew Chien, Haryadi Gunawi",5.177929865362790,N/A
CMSC 15400,2,Spring 2015,"Gordon Kindlmann,Henry Hoffmann,Haryadi Gunawi",6.306690460512490,10.89
CMSC 15400,2,Spring 2016,"Henry Hoffmann,Haryadi Gunawi,Matthew Wachs",8.801081837753530,17.57
CMSC 15400,2,Spring 2017,"Henry Hoffmann,Haryadi Gunawi,Yanjing Li",7.283773204253470,14.79
CMSC 15400,2,Spring 2020,"Junchen Jiang, Yanjing Li",6.245355142412820,N/A
CMSC 15400,2,Winter 2021,Shan Lu,4.8797250374770600,N/A
CMSC 15400,2,Autumn 2019,"Andrew Chien,Haryadi Gunawi",7.804213135884110,N/A
CMSC 15400,3,Spring 2015,"Gordon Kindlmann,Henry Hoffmann,Haryadi Gunawi",5.41651834624599,16.44
CMSC 15400,3,Spring 2016,"Henry Hoffmann,Haryadi Gunawi,Matthew Wachs",9.338333333333340,16.08
CMSC 15400,3,Spring 2017,"Henry Hoffmann,Haryadi Gunawi,Yanjing Li",6.011537726905490,13.67
CMSC 15400,3,Spring 2020,"Yanjing Li, Junchen Jiang",6.266511173066950,N/A
HIND 10100,1,Autumn 2020,Jason Grunebaum,9.9,N/A
HIND 10100,1,Autumn 2014,Jason Grunebaum,8.875,5.25
HIND 10100,1,Autumn 2018,Jason Grunebaum,8.5,6.50
HIND 10100,1,Autumn 2019,Jason Grunebaum,N/A,N/A
HIND 10100,1,Autumn 2016,Jason Grunebaum,9.715,5.29
HIND 10100,1,Autumn 2017,Jason Grunebaum,9.79,4.33
HIST 20507,1,Autumn 2019,Andrew Horne,9.943000000000000,N/A
ARTV 20805,1,Autumn 2016,Thomas R Gunning,9.592222222222220,4.00
CRWR 22128,1,Autumn 2019,Augustus Rose,9.748,N/A
ENSC 13300,1,Spring 2020,Tiffany A. Shaw,9.514,N/A
SOSC 26300,1,Spring 2016,Brodwyn Fischer,9.285607202004040,4.37
SOSC 26300,1,Spring 2015,Dain Borges,7.197534234014330,6.00
SOSC 26300,1,Spring 2017,Brodwyn Fischer,8.691891021129110,7.54
SOSC 26300,1,Spring 2020,Brodwyn Fischer,9.452,N/A
HIST 16102,1,Winter 2016,Mauricio Tenorio,4.4548027851451400,5.08
HIST 16102,1,Winter 2015,Mauricio Tenorio,6.27631172725569,4.93
HIST 16102,1,Winter 2017,Dain Borges,7.414547019517350,4.79
HIST 16102,1,Winter 2020,Dain Borges,5.9500632734542300,N/A
HIST 16102,1,Winter 2021,Dain Borges,9.308,N/A
MUSI 25020,1,Autumn 2019,Martha Feldman,9.9,N/A
MENG 21100,1,Autumn 2020,"Jeffrey Hubbell, Paul Nealey, Mark Stoykovich",9.266,N/A
MENG 21100,1,Autumn 2019,"Chong Liu,James Skinner",5.339580977953650,N/A
LLSO 28101,1,Spring 2020,James Sparrow,9.74,N/A
CMST 14400,1,Autumn 2020,Richard Neer,5.83942294025178,N/A
CMST 14400,1,Autumn 2015,"Matthew Hubbell,Nova Smith",5.803513926867250,4.83
CMST 14400,1,Autumn 2016,Allyson Field,5.661076515942110,4.55
CMST 14400,1,Spring 2016,Daniel Morgan,5.391636232605180,5.14
CMST 14400,1,Spring 2017,"Artemis Willis,James F Lastra",5.027224666047270,4.11
CMST 14400,1,Winter 2015,Jennifer Wild,3.9079232771033400,3.60
CMST 14400,1,Winter 2016,Salome Skvirsky,3.9929386078857000,4.50
CMST 14400,1,Winter 2017,"Rochona Majumdar,Sabrina Negri",5.9614359270169600,4.73
CMST 14400,1,Winter 2020,Sean Batton,6.8967591841587300,N/A
CMST 14400,1,Winter 2021,Aurore Spiers,6.5798177831204300,N/A
CMST 14400,1,Spring 2020,Salome Skvirsky,5.581224131781620,N/A
CMST 14400,1,Autumn 2019,Ian Jones,5.9431281092720000,N/A
CMST 14400,2,Autumn 2020,Maria Belodubrovskaya,6.39107005191477,N/A
CMST 14400,2,Autumn 2015,Nova Smith,7.035555643621320,5.27
CMST 14400,2,Autumn 2016,Salome Skvirsky,5.747415636664130,5.33
CMST 14400,2,Spring 2016,Richard Neer,6.567266878905170,3.43
CMST 14400,2,Winter 2015,Daniel Morgan,5.359090662239890,3.20
CMST 14400,2,Winter 2016,Allyson Field,6.1557983381989700,4.50
CMST 14400,2,Winter 2017,Sabrina Negri,6.733339659390970,4.60
CMST 14400,2,Winter 2020,Yusi Zhang,8.466597891705530,N/A
CMST 14400,2,Winter 2021,Jenisha Borah,5.52095282757163,N/A
CMST 14400,2,Spring 2020,Rochona Majumdar,6.403448725908510,N/A
CMST 14400,2,Autumn 2019,Amanda Shubert,9.738,N/A
CMST 14400,3,Autumn 2020,Gary Kafer,5.2820295636781500,N/A
CMST 14400,3,Spring 2017,Artemis Willis,4.741712130619150,5.60
CMST 14400,3,Spring 2020,Allyson Field,6.918659753503920,N/A
CMST 14400,3,Winter 2021,Jennifer Wild,5.380407154462950,N/A
CMST 14400,4,Winter 2021,James F Lastra,4.670276640995500,N/A
CMST 14400,4,Spring 2020,Jennifer Wild,5.259271343839580,N/A
RLST 20403,1,Spring 2020,Orit Bashkin,9.766,N/A
RLST 20403,1,Spring 2017,Orit Bashkin,7.296207310505040,5.11
RLST 20403,1,Spring 2016,Ahmed El Shamsy,9.58346765558995,5.33
RLST 20403,1,Spring 2015,Orit Bashkin,6.6399903962831000,4.30
MUSI 15200,1,Winter 2015,Drew Nobile,7.027143435012040,5.71
MUSI 15200,1,Winter 2016,Nancy Murphy,8.200943056245060,4.17
MUSI 15200,1,Winter 2017,Nancy Murphy,9.411111111111110,2.67
MUSI 15200,1,Winter 2020,Olga Sanchez Kisielewska,6.820692812620660,N/A
MUSI 15200,1,Winter 2021,Olga Sanchez Kisielewska,7.008267453619430,N/A
MUSI 15200,2,Winter 2015,Drew Nobile,7.732649346351150,7.00
MUSI 15200,2,Winter 2016,Nancy Murphy,7.340213837865670,4.17
MUSI 15200,2,Winter 2017,Nancy Murphy,8.261676503576220,6.60
MUSI 15200,2,Winter 2020,Olga Sanchez Kisielewska,9.765,N/A
MUSI 15200,2,Winter 2021,Olga Sanchez Kisielewska,7.664910658797140,N/A
HIST 29801,1,Spring 2015,Leora Auslander,5.559287574161480,7.00
HIST 29801,1,Spring 2016,Matthew Briones,4.75526214623436,6.50
HIST 29801,1,Spring 2017,Matthew Briones,8.496782141267140,5.60
HIST 29801,2,Spring 2017,Matthew Briones,7.137931444469550,7.75
HIST 29801,2,Spring 2020,Susan Burns,6.109704899711080,N/A
HIST 29801,3,Spring 2017,Matthew Briones,8.337355987016540,6.00
HIST 29801,3,Spring 2020,Susan Burns,9.802093167037230,N/A
HIST 29801,4,Spring 2017,Matthew Briones,9.13,8.25
HIST 29801,5,Spring 2015,Leora Auslander,6.432949417606940,8.33
HIST 29801,5,Spring 2017,Matthew Briones,7.43223257939952,5.50
HIST 29801,5,Spring 2020,Susan Burns,6.490215297180970,N/A
HIST 29801,6,Spring 2017,Matthew Briones,7.1166721491010800,6.25
HIST 29801,6,Spring 2020,Susan Burns,8.708014790683300,N/A
RLST 12000,1,Spring 2015,Margaret Mitchell,9.452222222222220,7.17
STAT 20000,1,Autumn 2014,Yibi Huang,5.345390625,4.39
STAT 20000,1,Autumn 2015,"Kendra Burbank,Yibi Huang",8.870000000000000,3.34
STAT 20000,1,Spring 2015,Kendra Burbank,8.7384375,4.33
STAT 20000,1,Spring 2016,Kendra Burbank,6.504583333333330,3.53
STAT 20000,1,Winter 2015,Ang Li,5.384322916666670,5.50
STAT 20000,1,Winter 2016,Si Tang,4.48546875,4.94
STAT 20000,1,Autumn 2016,Kendra Burbank,8.347708333333340,5.11
STAT 20000,1,Autumn 2017,Kendra Burbank,6.339609375,4.59
STAT 20000,1,Winter 2018,Kendra Burbank,8.713880208333330,5.03
STAT 20000,1,Spring 2020,Kendra Burbank,5.8463489583333300,N/A
STAT 20000,1,Autumn 2019,Nathan Gill,7.103005208333330,N/A
STAT 20000,2,Autumn 2014,Yibi Huang,5.560390625,3.10
STAT 20000,2,Autumn 2015,"Kendra Burbank,Yibi Huang",6.367083333333330,4.69
STAT 20000,2,Autumn 2016,Kendra Burbank,5.683203125,4.00
STAT 20000,2,Autumn 2017,Kendra Burbank,5.826588541666670,5.21
LLSO 28000,1,Autumn 2020,Amy Dru Stanley,7.587428344262420,N/A
LLSO 28000,1,Winter 2016,Amy Dru Stanley,9.304444444444450,7.13
BIOS 12114,1,Autumn 2019,Paul J Strieleman,N/A,N/A
BIOS 12114,1,Spring 2020,Paul J Strieleman,N/A,N/A
BIOS 12114,9,(2206) Summer 2020,Paul J Strieleman,10.0,N/A
LATN 10200,1,Winter 2016,Sofia Torallas-Tovar,8.25,5.00
LATN 10200,1,Winter 2018,Douglas Williams,9.21,7.00
LATN 10200,1,Winter 2019,Colin  Shelton,9.615,4.11
LATN 10200,1,Winter 2020,Caitlin Miller,N/A,N/A
LATN 10200,1,Winter 2021,Christina Filippaki,6.992069879910880,N/A
LATN 10200,2,Winter 2017,David Orsbon,8.585,2.86
LATN 10200,2,Winter 2018,Paul Vadan,9.6,6.20
